STATION_NUMBER,YEAR,MONTH,Day,Flow,Date
08HA003,2021,1,30,5.900000095367432,2021-01-30
08HA003,2021,1,31,6.769999980926514,2021-01-31
08HA001,2021,1,31,11.600000381469728,2021-01-31
08HA003,2021,2,1,9.9399995803833,2021-02-01
08HA001,2021,2,1,17.299999237060547,2021-02-01
08HA003,2021,2,2,14.5,2021-02-02
08HA001,2021,2,2,22.299999237060547,2021-02-02
08HA001,2021,2,3,20.200000762939453,2021-02-03
08HA003,2021,2,3,15.399999618530272,2021-02-03
08HA003,2021,2,4,13.399999618530272,2021-02-04
08HA001,2021,2,4,16.899999618530273,2021-02-04
08HA003,2021,2,5,13.800000190734863,2021-02-05
08HA001,2021,2,5,17.0,2021-02-05
08HA001,2021,2,6,17.299999237060547,2021-02-06
08HA003,2021,2,6,13.600000381469728,2021-02-06
08HA003,2021,2,7,12.300000190734863,2021-02-07
08HA001,2021,2,7,16.700000762939453,2021-02-07
08HA001,2021,2,8,14.300000190734863,2021-02-08
08HA003,2021,2,8,10.300000190734863,2021-02-08
08HA001,2021,2,9,12.199999809265137,2021-02-09
08HA003,2021,2,9,8.789999961853027,2021-02-09
08HA001,2021,2,10,10.699999809265137,2021-02-10
08HA003,2021,2,10,7.690000057220459,2021-02-10
08HA001,2021,2,11,9.59000015258789,2021-02-11
08HA003,2021,2,11,6.78000020980835,2021-02-11
08HA003,2021,2,12,5.96999979019165,2021-02-12
08HA001,2021,2,12,8.579999923706055,2021-02-12
08HA003,2021,2,13,5.889999866485596,2021-02-13
08HA001,2021,2,13,8.680000305175781,2021-02-13
08HA003,2021,2,14,5.699999809265137,2021-02-14
08HA001,2021,2,14,7.869999885559082,2021-02-14
08HA001,2021,2,15,7.650000095367432,2021-02-15
08HA003,2021,2,15,5.489999771118164,2021-02-15
08HA001,2021,2,16,7.110000133514404,2021-02-16
08HA003,2021,2,16,5.190000057220459,2021-02-16
08HA001,2021,2,17,6.809999942779541,2021-02-17
08HA003,2021,2,17,5.010000228881836,2021-02-17
08HA003,2021,2,18,4.920000076293945,2021-02-18
08HA001,2021,2,18,6.630000114440918,2021-02-18
08HA001,2021,2,19,6.840000152587891,2021-02-19
08HA003,2021,2,19,5.659999847412109,2021-02-19
08HA001,2021,2,20,6.989999771118164,2021-02-20
08HA003,2021,2,20,6.210000038146973,2021-02-20
08HA003,2021,2,21,9.369999885559082,2021-02-21
08HA001,2021,2,21,7.889999866485596,2021-02-21
08HA001,2021,2,22,47.70000076293945,2021-02-22
08HA003,2021,2,22,45.70000076293945,2021-02-22
08HA003,2021,2,23,29.299999237060547,2021-02-23
08HA001,2021,2,23,33.599998474121094,2021-02-23
08HA001,2021,2,24,22.299999237060547,2021-02-24
08HA003,2021,2,24,19.0,2021-02-24
08HA001,2021,2,25,18.200000762939453,2021-02-25
08HA003,2021,2,25,15.5,2021-02-25
08HA003,2021,2,26,13.699999809265137,2021-02-26
08HA001,2021,2,26,15.800000190734863,2021-02-26
08HA001,2021,2,27,13.600000381469728,2021-02-27
08HA003,2021,2,27,11.399999618530272,2021-02-27
08HA003,2021,2,28,9.949999809265137,2021-02-28
08HA001,2021,2,28,12.199999809265137,2021-02-28
08HA003,2021,3,1,9.449999809265137,2021-03-01
08HA001,2021,3,1,12.800000190734863,2021-03-01
08HA001,2021,3,2,13.699999809265137,2021-03-02
08HA003,2021,3,2,9.18000030517578,2021-03-02
08HA003,2021,3,3,8.680000305175781,2021-03-03
08HA001,2021,3,3,12.600000381469728,2021-03-03
08HA003,2021,3,4,8.300000190734863,2021-03-04
08HA001,2021,3,4,11.600000381469728,2021-03-04
08HA001,2021,3,5,27.600000381469727,2021-03-05
08HA003,2021,3,5,13.399999618530272,2021-03-05
08HA001,2021,3,6,36.59999847412109,2021-03-06
08HA003,2021,3,6,21.700000762939453,2021-03-06
08HA003,2021,3,7,18.0,2021-03-07
08HA001,2021,3,7,27.200000762939453,2021-03-07
08HA001,2021,3,8,21.700000762939453,2021-03-08
08HA003,2021,3,8,14.899999618530272,2021-03-08
08HA003,2021,3,9,12.399999618530272,2021-03-09
08HA001,2021,3,9,17.700000762939453,2021-03-09
08HA003,2021,3,10,10.699999809265137,2021-03-10
08HA001,2021,3,10,14.899999618530272,2021-03-10
08HA003,2021,3,11,9.239999771118164,2021-03-11
08HA001,2021,3,11,12.800000190734863,2021-03-11
08HA003,2021,3,12,8.199999809265137,2021-03-12
08HA001,2021,3,12,11.300000190734863,2021-03-12
08HA003,2021,3,13,7.449999809265137,2021-03-13
08HA001,2021,3,13,10.300000190734863,2021-03-13
08HA001,2021,3,14,10.100000381469728,2021-03-14
08HA003,2021,3,14,7.210000038146973,2021-03-14
08HA003,2021,3,15,7.510000228881836,2021-03-15
08HA001,2021,3,15,10.899999618530272,2021-03-15
08HA003,2021,3,16,6.809999942779541,2021-03-16
08HA001,2021,3,16,9.979999542236328,2021-03-16
08HA001,2021,3,17,9.210000038146973,2021-03-17
08HA003,2021,3,17,6.300000190734863,2021-03-17
08HA001,2021,3,18,8.670000076293945,2021-03-18
08HA003,2021,3,18,5.920000076293945,2021-03-18
08HA003,2021,3,19,5.989999771118164,2021-03-19
08HA001,2021,3,19,9.479999542236328,2021-03-19
08HA001,2021,3,20,13.899999618530272,2021-03-20
08HA003,2021,3,20,6.699999809265137,2021-03-20
08HA001,2021,3,21,13.899999618530272,2021-03-21
08HA003,2021,3,21,6.639999866485596,2021-03-21
08HA001,2021,3,22,13.699999809265137,2021-03-22
08HA003,2021,3,22,8.1899995803833,2021-03-22
08HA001,2021,3,23,12.100000381469728,2021-03-23
08HA003,2021,3,23,7.579999923706055,2021-03-23
08HA003,2021,3,24,7.739999771118164,2021-03-24
08HA001,2021,3,24,11.300000190734863,2021-03-24
08HA001,2021,3,25,11.399999618530272,2021-03-25
08HA003,2021,3,25,9.18000030517578,2021-03-25
08HA003,2021,3,26,8.0,2021-03-26
08HA001,2021,3,26,10.5,2021-03-26
08HA001,2021,3,27,10.100000381469728,2021-03-27
08HA003,2021,3,27,7.079999923706055,2021-03-27
08HA001,2021,3,28,13.0,2021-03-28
08HA003,2021,3,28,9.149999618530272,2021-03-28
08HA001,2021,3,29,16.100000381469727,2021-03-29
08HA003,2021,3,29,12.5,2021-03-29
08HA001,2021,3,30,12.600000381469728,2021-03-30
08HA003,2021,3,30,9.789999961853027,2021-03-30
08HA003,2021,3,31,8.260000228881836,2021-03-31
08HA001,2021,3,31,10.800000190734863,2021-03-31
08HA003,2021,4,1,7.25,2021-04-01
08HA001,2021,4,1,10.100000381469728,2021-04-01
08HA001,2021,4,2,9.449999809265137,2021-04-02
08HA003,2021,4,2,6.5,2021-04-02
08HA001,2021,4,3,9.039999961853027,2021-04-03
08HA003,2021,4,3,5.909999847412109,2021-04-03
08HA003,2021,4,4,5.599999904632568,2021-04-04
08HA001,2021,4,4,9.119999885559082,2021-04-04
08HA001,2021,4,5,8.6899995803833,2021-04-05
08HA003,2021,4,5,5.210000038146973,2021-04-05
08HA001,2021,4,6,8.399999618530273,2021-04-06
08HA003,2021,4,6,4.789999961853027,2021-04-06
08HA001,2021,4,7,8.34000015258789,2021-04-07
08HA003,2021,4,7,4.519999980926514,2021-04-07
08HA001,2021,4,8,8.199999809265137,2021-04-08
08HA003,2021,4,8,4.670000076293945,2021-04-08
08HA001,2021,4,9,8.0,2021-04-09
08HA003,2021,4,9,4.400000095367432,2021-04-09
08HA003,2021,4,10,6.03000020980835,2021-04-10
08HA001,2021,4,10,8.760000228881836,2021-04-10
08HA003,2021,4,11,5.239999771118164,2021-04-11
08HA001,2021,4,11,7.849999904632568,2021-04-11
08HA001,2021,4,12,7.269999980926514,2021-04-12
08HA003,2021,4,12,4.71999979019165,2021-04-12
08HA003,2021,4,13,4.309999942779541,2021-04-13
08HA001,2021,4,13,6.940000057220459,2021-04-13
08HA003,2021,4,14,4.019999980926514,2021-04-14
08HA001,2021,4,14,6.829999923706055,2021-04-14
08HA003,2021,4,15,3.839999914169312,2021-04-15
08HA001,2021,4,15,7.460000038146973,2021-04-15
08HA003,2021,4,16,3.829999923706055,2021-04-16
08HA001,2021,4,16,9.9399995803833,2021-04-16
08HA003,2021,4,17,4.019999980926514,2021-04-17
08HA001,2021,4,17,14.600000381469728,2021-04-17
08HA003,2021,4,18,4.159999847412109,2021-04-18
08HA001,2021,4,18,19.399999618530277,2021-04-18
08HA003,2021,4,19,4.010000228881836,2021-04-19
08HA001,2021,4,19,21.299999237060547,2021-04-19
08HA003,2021,4,20,3.559999942779541,2021-04-20
08HA001,2021,4,20,17.100000381469727,2021-04-20
08HA003,2021,4,21,3.240000009536743,2021-04-21
08HA001,2021,4,21,16.200000762939453,2021-04-21
08HA001,2021,4,22,16.200000762939453,2021-04-22
08HA003,2021,4,22,3.0199999809265137,2021-04-22
08HA003,2021,4,23,2.809999942779541,2021-04-23
08HA001,2021,4,23,13.399999618530272,2021-04-23
08HA001,2021,4,24,12.100000381469728,2021-04-24
08HA003,2021,4,24,2.75,2021-04-24
08HA003,2021,4,25,2.900000095367432,2021-04-25
08HA001,2021,4,25,11.800000190734863,2021-04-25
08HA003,2021,4,26,3.109999895095825,2021-04-26
08HA001,2021,4,26,12.100000381469728,2021-04-26
08HA001,2021,4,27,10.800000190734863,2021-04-27
08HA003,2021,4,27,2.7799999713897705,2021-04-27
08HA003,2021,4,28,2.5,2021-04-28
08HA001,2021,4,28,9.479999542236328,2021-04-28
08HA003,2021,4,29,2.299999952316284,2021-04-29
08HA001,2021,4,29,9.359999656677246,2021-04-29
08HA001,2021,4,30,12.699999809265137,2021-04-30
08HA003,2021,4,30,2.200000047683716,2021-04-30
08HA003,2021,5,1,2.150000095367432,2021-05-01
08HA001,2021,5,1,13.899999618530272,2021-05-01
08HA001,2021,5,2,10.199999809265137,2021-05-02
08HA003,2021,5,2,1.9700000286102293,2021-05-02
08HA001,2021,5,3,8.739999771118164,2021-05-03
08HA003,2021,5,3,1.870000004768372,2021-05-03
08HA003,2021,5,4,1.870000004768372,2021-05-04
08HA001,2021,5,4,8.720000267028809,2021-05-04
08HA003,2021,5,5,1.7799999713897705,2021-05-05
08HA001,2021,5,5,8.460000038146973,2021-05-05
08HA001,2021,5,6,8.140000343322754,2021-05-06
08HA003,2021,5,6,1.6799999475479126,2021-05-06
08HA003,2021,5,7,1.6299999952316284,2021-05-07
08HA001,2021,5,7,9.15999984741211,2021-05-07
08HA001,2021,5,8,7.659999847412109,2021-05-08
08HA003,2021,5,8,1.5800000429153442,2021-05-08
08HA001,2021,5,9,6.670000076293945,2021-05-09
08HA003,2021,5,9,1.5199999809265137,2021-05-09
08HA003,2021,5,10,1.5099999904632568,2021-05-10
08HA001,2021,5,10,6.25,2021-05-10
08HA001,2021,5,11,6.110000133514404,2021-05-11
08HA003,2021,5,11,1.4500000476837158,2021-05-11
08HA003,2021,5,12,1.3799999952316284,2021-05-12
08HA001,2021,5,12,7.050000190734863,2021-05-12
08HA001,2021,5,13,9.15999984741211,2021-05-13
08HA003,2021,5,13,1.3600000143051147,2021-05-13
08HA001,2021,5,14,8.800000190734863,2021-05-14
08HA003,2021,5,14,1.309999942779541,2021-05-14
08HA003,2021,5,15,1.2300000190734863,2021-05-15
08HA001,2021,5,15,8.960000038146973,2021-05-15
08HA003,2021,5,16,1.159999966621399,2021-05-16
08HA001,2021,5,16,8.949999809265137,2021-05-16
08HA003,2021,5,17,1.090000033378601,2021-05-17
08HA001,2021,5,17,9.050000190734863,2021-05-17
08HA001,2021,5,18,8.449999809265137,2021-05-18
08HA003,2021,5,18,1.1799999475479126,2021-05-18
08HA003,2021,5,19,1.190000057220459,2021-05-19
08HA001,2021,5,19,6.769999980926514,2021-05-19
08HA001,2021,5,20,5.679999828338623,2021-05-20
08HA003,2021,5,20,1.100000023841858,2021-05-20
08HA003,2021,5,21,1.0299999713897705,2021-05-21
08HA001,2021,5,21,5.239999771118164,2021-05-21
08HA001,2021,5,22,5.340000152587891,2021-05-22
08HA003,2021,5,22,0.9739999771118164,2021-05-22
08HA001,2021,5,23,5.460000038146973,2021-05-23
08HA003,2021,5,23,0.915000021457672,2021-05-23
08HA001,2021,5,24,5.559999942779541,2021-05-24
08HA003,2021,5,24,0.9279999732971193,2021-05-24
08HA003,2021,5,25,0.9739999771118164,2021-05-25
08HA001,2021,5,25,5.659999847412109,2021-05-25
08HA001,2021,5,26,5.230000019073486,2021-05-26
08HA003,2021,5,26,1.0099999904632568,2021-05-26
08HA003,2021,5,27,1.0700000524520874,2021-05-27
08HA001,2021,5,27,6.199999809265137,2021-05-27
08HA003,2021,5,28,1.590000033378601,2021-05-28
08HA001,2021,5,28,8.350000381469727,2021-05-28
08HA001,2021,5,29,6.320000171661377,2021-05-29
08HA003,2021,5,29,1.440000057220459,2021-05-29
08HA003,2021,5,30,1.2200000286102295,2021-05-30
08HA001,2021,5,30,5.579999923706055,2021-05-30
08HA001,2021,5,31,5.28000020980835,2021-05-31
08HA003,2021,5,31,1.1100000143051147,2021-05-31
08HA001,2021,6,1,5.230000019073486,2021-06-01
08HA003,2021,6,1,0.9890000224113464,2021-06-01
08HA001,2021,6,2,5.309999942779541,2021-06-02
08HA003,2021,6,2,0.9110000133514404,2021-06-02
08HA003,2021,6,3,0.8379999995231628,2021-06-03
08HA001,2021,6,3,4.900000095367432,2021-06-03
08HA003,2021,6,4,0.7739999890327454,2021-06-04
08HA001,2021,6,4,4.28000020980835,2021-06-04
08HA003,2021,6,5,0.75,2021-06-05
08HA001,2021,6,5,3.75,2021-06-05
08HA001,2021,6,6,3.640000104904175,2021-06-06
08HA003,2021,6,6,0.7590000033378601,2021-06-06
08HA001,2021,6,7,3.9600000381469727,2021-06-07
08HA003,2021,6,7,0.8870000243186951,2021-06-07
08HA001,2021,6,8,3.7300000190734863,2021-06-08
08HA003,2021,6,8,0.925000011920929,2021-06-08
08HA001,2021,6,9,3.559999942779541,2021-06-09
08HA003,2021,6,9,0.8799999952316284,2021-06-09
08HA001,2021,6,10,3.220000028610229,2021-06-10
08HA003,2021,6,10,0.8199999928474426,2021-06-10
08HA003,2021,6,11,0.800000011920929,2021-06-11
08HA001,2021,6,11,3.0799999237060547,2021-06-11
08HA001,2021,6,12,3.049999952316284,2021-06-12
08HA003,2021,6,12,0.8180000185966492,2021-06-12
08HA001,2021,6,13,4.420000076293945,2021-06-13
08HA003,2021,6,13,1.100000023841858,2021-06-13
08HA003,2021,6,14,1.4800000190734863,2021-06-14
08HA001,2021,6,14,5.28000020980835,2021-06-14
08HA003,2021,6,15,1.2300000190734863,2021-06-15
08HA001,2021,6,15,4.349999904632568,2021-06-15
08HA001,2021,6,16,3.849999904632568,2021-06-16
08HA003,2021,6,16,1.0499999523162842,2021-06-16
08HA001,2021,6,17,3.400000095367432,2021-06-17
08HA003,2021,6,17,0.949999988079071,2021-06-17
08HA003,2021,6,18,0.8730000257492065,2021-06-18
08HA001,2021,6,18,3.059999942779541,2021-06-18
08HA001,2021,6,19,2.819999933242798,2021-06-19
08HA003,2021,6,19,0.7929999828338623,2021-06-19
08HA001,2021,6,20,2.619999885559082,2021-06-20
08HA003,2021,6,20,0.7279999852180481,2021-06-20
08HA001,2021,6,21,2.4600000381469727,2021-06-21
08HA003,2021,6,21,0.6850000023841858,2021-06-21
08HA003,2021,6,22,0.6570000052452087,2021-06-22
08HA001,2021,6,22,2.2799999713897705,2021-06-22
08HA003,2021,6,23,0.6190000176429749,2021-06-23
08HA001,2021,6,23,2.130000114440918,2021-06-23
08HA001,2021,6,24,2.0199999809265137,2021-06-24
08HA003,2021,6,24,0.5860000252723694,2021-06-24
08HA001,2021,6,25,1.909999966621399,2021-06-25
08HA003,2021,6,25,0.5580000281333923,2021-06-25
08HA001,2021,6,26,1.7999999523162842,2021-06-26
08HA003,2021,6,26,0.4670000076293945,2021-06-26
08HA003,2021,6,27,0.4410000145435333,2021-06-27
08HA001,2021,6,27,1.690000057220459,2021-06-27
08HA001,2021,6,28,1.590000033378601,2021-06-28
08HA003,2021,6,28,0.414000004529953,2021-06-28
08HA003,2021,6,29,0.3899999856948852,2021-06-29
08HA001,2021,6,29,1.4800000190734863,2021-06-29
08HA001,2021,6,30,1.3799999952316284,2021-06-30
08HA003,2021,6,30,0.375,2021-06-30
08HA003,2021,7,1,0.3650000095367432,2021-07-01
08HA001,2021,7,1,1.309999942779541,2021-07-01
08HA003,2021,7,2,0.3619999885559082,2021-07-02
08HA001,2021,7,2,1.2599999904632568,2021-07-02
08HA003,2021,7,3,0.3619999885559082,2021-07-03
08HA001,2021,7,3,1.190000057220459,2021-07-03
08HA001,2021,7,4,1.1200000047683716,2021-07-04
08HA003,2021,7,4,0.3529999852180481,2021-07-04
08HA001,2021,7,5,1.0700000524520874,2021-07-05
08HA003,2021,7,5,0.3420000076293945,2021-07-05
08HA003,2021,7,6,0.3339999914169311,2021-07-06
08HA001,2021,7,6,1.0199999809265137,2021-07-06
08HA003,2021,7,7,0.3549999892711639,2021-07-07
08HA001,2021,7,7,0.972000002861023,2021-07-07
08HA001,2021,7,8,0.9190000295639038,2021-07-08
08HA003,2021,7,8,0.3510000109672546,2021-07-08
08HA003,2021,7,9,0.3519999980926513,2021-07-09
08HA001,2021,7,9,0.8809999823570251,2021-07-09
08HA001,2021,7,10,0.8550000190734863,2021-07-10
08HA003,2021,7,10,0.3610000014305115,2021-07-10
08HA003,2021,7,11,0.3400000035762787,2021-07-11
08HA001,2021,7,11,0.8209999799728394,2021-07-11
08HA003,2021,7,12,0.3219999969005584,2021-07-12
08HA001,2021,7,12,0.7870000004768372,2021-07-12
08HA003,2021,7,13,0.3129999935626984,2021-07-13
08HA001,2021,7,13,0.7559999823570251,2021-07-13
08HA001,2021,7,14,0.7229999899864197,2021-07-14
08HA003,2021,7,14,0.3009999990463257,2021-07-14
08HA001,2021,7,15,0.6930000185966492,2021-07-15
08HA003,2021,7,15,0.2840000092983246,2021-07-15
08HA003,2021,7,16,0.2910000085830688,2021-07-16
08HA001,2021,7,16,0.6650000214576721,2021-07-16
08HA001,2021,7,17,0.652999997138977,2021-07-17
08HA003,2021,7,17,0.2980000078678131,2021-07-17
08HA001,2021,7,18,0.6439999938011169,2021-07-18
08HA003,2021,7,18,0.2829999923706054,2021-07-18
08HA001,2021,7,19,0.6240000128746033,2021-07-19
08HA003,2021,7,19,0.2750000059604645,2021-07-19
08HA003,2021,7,20,0.2680000066757202,2021-07-20
08HA001,2021,7,20,0.6110000014305115,2021-07-20
08HA001,2021,7,21,0.5860000252723694,2021-07-21
08HA003,2021,7,21,0.2669999897480011,2021-07-21
08HA003,2021,7,22,0.2630000114440918,2021-07-22
08HA001,2021,7,22,0.5649999976158142,2021-07-22
08HA003,2021,7,23,0.2750000059604645,2021-07-23
08HA001,2021,7,23,0.5550000071525574,2021-07-23
08HA001,2021,7,24,0.5429999828338623,2021-07-24
08HA003,2021,7,24,0.2540000081062317,2021-07-24
08HA003,2021,7,25,0.2549999952316284,2021-07-25
08HA001,2021,7,25,0.5260000228881836,2021-07-25
08HA003,2021,7,26,0.25,2021-07-26
08HA001,2021,7,26,0.5040000081062317,2021-07-26
08HA001,2021,7,27,0.4810000061988831,2021-07-27
08HA003,2021,7,27,0.2249999940395355,2021-07-27
08HA003,2021,7,28,0.2090000063180923,2021-07-28
08HA001,2021,7,28,0.4580000042915344,2021-07-28
08HA003,2021,7,29,0.2000000029802322,2021-07-29
08HA001,2021,7,29,0.4350000023841858,2021-07-29
08HA001,2021,7,30,0.4120000004768372,2021-07-30
08HA003,2021,7,30,0.221000000834465,2021-07-30
08HA003,2021,7,31,0.248999997973442,2021-07-31
08HA001,2021,7,31,0.4009999930858612,2021-07-31
08HA003,2021,8,1,0.248999997973442,2021-08-01
08HA001,2021,8,1,0.3970000147819519,2021-08-01
08HA001,2021,8,2,0.3849999904632568,2021-08-02
08HA003,2021,8,2,0.2419999986886978,2021-08-02
08HA001,2021,8,3,0.367000013589859,2021-08-03
08HA003,2021,8,3,0.2450000047683716,2021-08-03
08HA003,2021,8,4,0.238999992609024,2021-08-04
08HA001,2021,8,4,0.3529999852180481,2021-08-04
08HA001,2021,8,5,0.3350000083446502,2021-08-05
08HA003,2021,8,5,0.2329999953508377,2021-08-05
08HA003,2021,8,6,0.2290000021457672,2021-08-06
08HA001,2021,8,6,0.3260000050067901,2021-08-06
08HA003,2021,8,7,0.2259999960660934,2021-08-07
08HA001,2021,8,7,0.3370000123977661,2021-08-07
08HA003,2021,8,8,0.2339999973773956,2021-08-08
08HA001,2021,8,8,0.3510000109672546,2021-08-08
08HA003,2021,8,9,0.2189999967813492,2021-08-09
08HA001,2021,8,9,0.3459999859333038,2021-08-09
08HA001,2021,8,10,0.3429999947547912,2021-08-10
08HA003,2021,8,10,0.1829999983310699,2021-08-10
08HA001,2021,8,11,0.3379999995231628,2021-08-11
08HA003,2021,8,11,0.193000003695488,2021-08-11
08HA003,2021,8,12,0.19200000166893,2021-08-12
08HA001,2021,8,12,0.328000009059906,2021-08-12
08HA001,2021,8,13,0.3109999895095825,2021-08-13
08HA003,2021,8,13,0.1909999996423721,2021-08-13
08HA001,2021,8,14,0.3009999990463257,2021-08-14
08HA003,2021,8,14,0.1809999942779541,2021-08-14
08HA003,2021,8,15,0.1759999990463256,2021-08-15
08HA001,2021,8,15,0.2930000126361847,2021-08-15
08HA001,2021,8,16,0.2790000140666961,2021-08-16
08HA003,2021,8,16,0.1840000003576278,2021-08-16
08HA001,2021,8,17,0.2660000026226044,2021-08-17
08HA003,2021,8,17,0.1710000038146973,2021-08-17
08HA003,2021,8,18,0.1850000023841858,2021-08-18
08HA001,2021,8,18,0.2649999856948852,2021-08-18
08HA001,2021,8,19,0.2529999911785126,2021-08-19
08HA003,2021,8,19,0.2080000042915344,2021-08-19
08HA001,2021,8,20,0.2479999959468841,2021-08-20
08HA003,2021,8,20,0.2129999995231628,2021-08-20
08HA003,2021,8,21,0.2129999995231628,2021-08-21
08HA001,2021,8,21,0.2460000067949295,2021-08-21
08HA003,2021,8,22,0.2129999995231628,2021-08-22
08HA001,2021,8,22,0.2430000007152557,2021-08-22
08HA001,2021,8,23,0.238999992609024,2021-08-23
08HA003,2021,8,23,0.210999995470047,2021-08-23
08HA003,2021,8,24,0.2060000002384185,2021-08-24
08HA001,2021,8,24,0.2370000034570694,2021-08-24
08HA003,2021,8,25,0.1990000009536743,2021-08-25
08HA001,2021,8,25,0.2300000041723251,2021-08-25
08HA003,2021,8,26,0.2000000029802322,2021-08-26
08HA001,2021,8,26,0.231000006198883,2021-08-26
08HA001,2021,8,27,0.2430000007152557,2021-08-27
08HA003,2021,8,27,0.1949999928474426,2021-08-27
08HA003,2021,8,28,0.1990000009536743,2021-08-28
08HA001,2021,8,28,0.2569999992847442,2021-08-28
08HA003,2021,8,29,0.1979999989271164,2021-08-29
08HA001,2021,8,29,0.2509999871253968,2021-08-29
08HA001,2021,8,30,0.239999994635582,2021-08-30
08HA003,2021,8,30,0.1949999928474426,2021-08-30
08HA003,2021,8,31,0.1949999928474426,2021-08-31
08HA001,2021,8,31,0.2370000034570694,2021-08-31
08HA003,2021,9,1,0.1979999989271164,2021-09-01
08HA001,2021,9,1,0.2450000047683716,2021-09-01
08HA003,2021,9,2,0.1969999969005584,2021-09-02
08HA001,2021,9,2,0.2440000027418137,2021-09-02
08HA003,2021,9,3,0.1959999948740005,2021-09-03
08HA001,2021,9,3,0.2349999994039535,2021-09-03
08HA003,2021,9,4,0.2039999961853027,2021-09-04
08HA001,2021,9,4,0.248999997973442,2021-09-04
08HA003,2021,9,5,0.2409999966621399,2021-09-05
08HA001,2021,9,5,0.2820000052452087,2021-09-05
08HA003,2021,9,6,0.2560000121593475,2021-09-06
08HA001,2021,9,6,0.2879999876022339,2021-09-06
08HA001,2021,9,7,0.2720000147819519,2021-09-07
08HA003,2021,9,7,0.2440000027418137,2021-09-07
08HA003,2021,9,8,0.231000006198883,2021-09-08
08HA001,2021,9,8,0.2739999890327453,2021-09-08
08HA003,2021,9,9,0.2199999988079071,2021-09-09
08HA001,2021,9,9,0.2820000052452087,2021-09-09
08HA003,2021,9,10,0.2140000015497208,2021-09-10
08HA001,2021,9,10,0.2820000052452087,2021-09-10
08HA001,2021,9,11,0.2809999883174896,2021-09-11
08HA003,2021,9,11,0.210999995470047,2021-09-11
08HA003,2021,9,12,0.2220000028610229,2021-09-12
08HA001,2021,9,12,0.289000004529953,2021-09-12
08HA003,2021,9,13,0.2230000048875808,2021-09-13
08HA001,2021,9,13,0.2849999964237213,2021-09-13
08HA001,2021,9,14,0.2849999964237213,2021-09-14
08HA003,2021,9,14,0.2169999927282333,2021-09-14
08HA001,2021,9,15,0.2980000078678131,2021-09-15
08HA003,2021,9,15,0.2150000035762787,2021-09-15
08HA003,2021,9,16,0.2119999974966049,2021-09-16
08HA001,2021,9,16,0.2980000078678131,2021-09-16
08HA001,2021,9,17,0.5799999833106995,2021-09-17
08HA003,2021,9,17,0.3919999897480011,2021-09-17
08HA001,2021,9,18,6.079999923706055,2021-09-18
08HA003,2021,9,18,3.700000047683716,2021-09-18
08HA001,2021,9,19,2.890000104904175,2021-09-19
08HA003,2021,9,19,2.2799999713897705,2021-09-19
08HA001,2021,9,20,1.940000057220459,2021-09-20
08HA003,2021,9,20,1.5,2021-09-20
08HA003,2021,9,21,1.0399999618530271,2021-09-21
08HA001,2021,9,21,1.5,2021-09-21
08HA003,2021,9,22,0.7919999957084656,2021-09-22
08HA001,2021,9,22,1.190000057220459,2021-09-22
08HA003,2021,9,23,0.621999979019165,2021-09-23
08HA001,2021,9,23,0.9929999709129332,2021-09-23
08HA001,2021,9,24,0.8640000224113464,2021-09-24
08HA003,2021,9,24,0.5210000276565552,2021-09-24
08HA003,2021,9,25,0.4490000009536743,2021-09-25
08HA001,2021,9,25,0.7739999890327454,2021-09-25
08HA001,2021,9,26,0.8970000147819519,2021-09-26
08HA003,2021,9,26,0.5249999761581421,2021-09-26
08HA001,2021,9,27,6.389999866485596,2021-09-27
08HA003,2021,9,27,5.010000228881836,2021-09-27
08HA003,2021,9,28,6.710000038146973,2021-09-28
08HA001,2021,9,28,16.799999237060547,2021-09-28
08HA001,2021,9,29,13.300000190734863,2021-09-29
08HA003,2021,9,29,5.019999980926514,2021-09-29
08HA003,2021,9,30,16.600000381469727,2021-09-30
08HA001,2021,9,30,82.4000015258789,2021-09-30
08HA003,2021,10,1,11.199999809265137,2021-10-01
08HA001,2021,10,1,27.200000762939453,2021-10-01
08HA003,2021,10,2,6.170000076293945,2021-10-02
08HA001,2021,10,2,12.399999618530272,2021-10-02
08HA003,2021,10,3,4.119999885559082,2021-10-03
08HA001,2021,10,3,8.100000381469727,2021-10-03
08HA001,2021,10,4,5.989999771118164,2021-10-04
08HA003,2021,10,4,3.0299999713897705,2021-10-04
08HA001,2021,10,5,5.420000076293945,2021-10-05
08HA003,2021,10,5,2.619999885559082,2021-10-05
08HA001,2021,10,6,10.0,2021-10-06
08HA003,2021,10,6,3.380000114440918,2021-10-06
08HA001,2021,10,7,9.09000015258789,2021-10-07
08HA003,2021,10,7,3.990000009536743,2021-10-07
08HA001,2021,10,8,6.539999961853027,2021-10-08
08HA003,2021,10,8,3.299999952316284,2021-10-08
08HA001,2021,10,9,5.110000133514404,2021-10-09
08HA003,2021,10,9,2.680000066757202,2021-10-09
08HA001,2021,10,10,6.940000057220459,2021-10-10
08HA003,2021,10,10,2.9200000762939453,2021-10-10
08HA003,2021,10,11,2.8299999237060547,2021-10-11
08HA001,2021,10,11,6.190000057220459,2021-10-11
08HA003,2021,10,12,2.509999990463257,2021-10-12
08HA001,2021,10,12,5.25,2021-10-12
08HA003,2021,10,13,2.9100000858306885,2021-10-13
08HA001,2021,10,13,7.400000095367432,2021-10-13
