tag_id_long,species,predicted_label,confidence
989.001038747242,co,chinook,0.505453884601593
989.001038891886,ck,chinook,0.8355741500854492
989.001038744634,co,chinook,0.430728942155838
989.001038886571,ct,chinook,0.5479964017868042
989.001038893734,ck,chinook,0.6201158165931702
989.001044930933,ck,chinook,0.6660234928131104
989.001042045409,co,chinook,0.5300279855728149
989.001039717920,co,coho,0.4592760503292084
989.001038893136,ck,chinook,0.5942702889442444
989.001042808708,co,chinook,0.48398372530937195
989.001042047291,ck,chinook,0.7171255350112915
989.001040930467,co,chinook,0.5375656485557556
989.001038736365,co,chinook,0.4055643677711487
989.001044932777,ck,chinook,0.6999402642250061
989.001040930593,co,coho,0.4741218686103821
989.001040931713,ck,chinook,0.5224840641021729
989.001039721340,ck,chinook,0.5891469717025757
989.001042810041,co,coho,0.5053107142448425
989.001038855051,co,chinook,0.4141066372394562
989.001042048198,co,coho,0.6832019686698914
989.001038890131,ck,chinook,0.5594160556793213
989.001038734491,ck,chinook,0.5175469517707825
989.001042005730,co,chinook,0.5776472091674805
989.001038870026,co,coho,0.4018355906009674
989.001044926867,ck,chinook,0.6797314286231995
989.001041919606,ck,chinook,0.7232994437217712
989.001038745734,co,chinook,0.4435846507549286
989.001042005570,co,chinook,0.45857474207878113
989.001042512078,co,chinook,0.5293126702308655
989.001040930115,co,coho,0.4741218686103821
989.001038869307,stl,coho,0.6465197205543518
989.001042044343,co,coho,0.4281911849975586
989.001042042500,ck,chinook,0.7564246654510498
989.001044928792,ck,chinook,0.6371108889579773
989.001042810322,co,chinook,0.5458042621612549
989.001042042944,ck,chinook,0.6908225417137146
989.001044930715,ck,chinook,0.6306121945381165
989.001038892491,ck,chinook,0.5717506408691406
989.001042044359,ck,chinook,0.5521566867828369
989.001038866592,co,chinook,0.5148502588272095
989.001038885858,ck,chinook,0.6204769611358643
989.001039719480,co,coho,0.408049613237381
989.001038855029,co,chinook,0.4189974367618561
989.001038747068,co,chinook,0.4967724680900574
989.001038735584,ck,chinook,0.504042387008667
989.001042810642,rbt,chinook,0.46589985489845276
989.001042046849,ck,chinook,0.5950912833213806
989.001038855399,co,coho,0.43795323371887207
989.001042811444,co,chinook,0.7777437567710876
989.001041918782,ck,chinook,0.7187602519989014
989.001039717882,co,coho,0.45393460988998413
989.001039721588,co,coho,0.4534573256969452
989.001042810262,co,chinook,0.4474038779735565
989.001039718623,ck,chinook,0.5588998198509216
6211,ck,,
989.001038893969,ck,chinook,0.5717506408691406
989.001038745587,co,chinook,0.5200526118278503
989.001041919451,ck,chinook,0.7431414723396301
989.001038747693,co,chinook,0.48508337140083313
989.001044928889,co,chinook,0.49188926815986633
989.001041743924,ck,chinook,0.7318120002746582
989.001044930948,ck,chinook,0.6084910035133362
989.001041918396,ck,chinook,0.6678555011749268
989.001042812712,co,chinook,0.5002624988555908
989.001040917913,co,chinook,0.4313812255859375
989.001040917913,co,chinook,0.4313812255859375
989.001038747731,co,coho,0.4183441996574402
989.001044933123,co,chinook,0.6417168974876404
989.001038891394,co,chinook,0.5224840641021729
989.001038889224,co,coho,0.4881511926651001
989.001038854975,stl,coho,0.8032471537590027
989.001038892251,ck,chinook,0.5703279972076416
989.001038889461,ck,chinook,0.7699424624443054
989.001041917737,ck,chinook,0.7131538987159729
989.001045154496,ck,chinook,0.6941167116165161
989.001042516062,co,chinook,0.48298582434654236
989.001038856191,ck,chinook,0.5744750499725342
989.001006676592,co,chinook,0.5041532516479492
989.001040917348,co,coho,0.4821215867996216
989.001040917348,co,coho,0.4821215867996216
989.001044930156,ck,chinook,0.6015406847000122
989.001038866744,co,chinook,0.6339715123176575
989.001038747718,co,chinook,0.4529624283313751
989.001044930192,ck,chinook,0.6306121945381165
989.001038745130,co,chinook,0.5288485884666443
989.001038890862,ck,chinook,0.5943015217781067
989.001034167476,co,chinook,0.5997477769851685
989.001038734391,ck,chinook,0.4506625235080719
989.001041918177,co,chinook,0.6384125351905823
989.001042515174,co,chinook,0.5971267223358154
989.001042808894,ck,chinook,0.8626033663749695
989.001042047091,ck,chinook,0.7151162624359131
989.001038893911,ck,chinook,0.5146200060844421
989.001044927833,ck,chinook,0.665282130241394
989.001042810464,ck,chinook,0.6019242405891418
989.001038744597,co,chinook,0.40486326813697815
989.001038854789,ck,chinook,0.5180588960647583
989.001044928137,ck,chinook,0.6256597638130188
989.001038893519,ck,chinook,0.5644792318344116
989.001044933341,ck,chinook,0.6087899208068848
989.001038892476,ck,chinook,0.5251724123954773
989.001038737733,ck,chinook,0.5970786809921265
989.001038893977,ck,chinook,0.5792247653007507
989.001042812329,co,chinook,0.4951203465461731
989.001044930969,ck,chinook,0.6027973294258118
989.001039720307,ck,chinook,0.6179894208908081
989.001042812552,ct,coho,0.9468778967857361
989.001042812552,ct,coho,0.9301615357398987
989.001034166426,co,chinook,0.5030263066291809
989.001044925752,ck,chinook,0.6987232565879822
989.001038737644,ck,chinook,0.5513689517974854
989.001042811274,co,chinook,0.5252556800842285
989.001042811368,co,chinook,0.4561469554901123
989.001042048337,co,chinook,0.42543089389801025
989.001041917571,co,chinook,0.6831637620925903
989.001038747804,co,chinook,0.490424782037735
989.001042041970,ck,chinook,0.7001959681510925
989.001044932962,co,chinook,0.4820772111415863
989.001042809711,co,chinook,0.47215133905410767
989.001041919620,co,chinook,0.4600599408149719
989.001041918994,ck,chinook,0.715430498123169
989.001044924508,ck,chinook,0.67814701795578
989.001038748712,ct,coho,0.7104249000549316
989.001038734794,ck,chinook,0.5655125975608826
989.001042041971,ck,chinook,0.6949753761291504
989.001042048611,ck,chinook,0.6848344206809998
989.001041916795,co,chinook,0.5283768177032471
989.001038745860,co,chinook,0.43690088391304016
989.001038736058,ck,chinook,0.5180019736289978
989.001039722020,co,chinook,0.41821837425231934
989.001042811382,co,chinook,0.5852344036102295
989.001042810827,co,chinook,0.46987399458885193
989.001042042738,ck,chinook,0.6902955174446106
989.001038891068,ck,chinook,0.8467759490013123
989.001044930109,co,chinook,0.47578519582748413
989.001038737276,ck,chinook,0.5970786809921265
989.001038857473,ck,chinook,0.5805402994155884
989.001038854926,co,coho,0.5023605823516846
989.001038870503,co,chinook,0.4402577579021454
989.001038869844,co,coho,0.4702472984790802
989.001038733792,co,coho,0.4388884902000427
989.001038734587,ck,chinook,0.45745277404785156
989.001039379610,stl,coho,0.7456225156784058
989.001042810802,co,chinook,0.5161088109016418
989.001034168671,ck,chinook,0.6004028916358948
989.001038888354,rbt,chinook,0.4551883041858673
989.001038868537,co,chinook,0.4583534002304077
989.001042048572,ck,chinook,0.6736917495727539
989.001042041765,ck,chinook,0.6949753761291504
989.001042048742,ck,chinook,0.740665853023529
989.001041918582,co,chinook,0.47312620282173157
989.001038856875,ck,chinook,0.576341986656189
989.001038869412,co,coho,0.433447003364563
989.001039721318,co,chinook,0.4141066372394562
989.001038745493,co,chinook,0.5676677823066711
989.001041744320,ck,chinook,0.7509532570838928
989.001044929978,ck,chinook,0.6109427809715271
989.001038745838,co,chinook,0.5802403688430786
989.001042043822,co,chinook,0.45710065960884094
989.001038893742,ck,chinook,0.6831868290901184
989.001044928173,ck,chinook,0.621770977973938
989.001038746362,co,chinook,0.42498350143432617
989.001038747721,co,chinook,0.44675320386886597
989.001038858259,co,chinook,0.4132654666900635
989.001042811985,ck,chinook,0.780261218547821
989.001042005311,co,coho,0.595940113067627
989.001038886038,co,chinook,0.5591365098953247
989.001038744358,rbt,coho,0.71622633934021
989.001038738607,ck,chinook,0.5895025730133057
989.001042809618,rbt,chinook,0.5019915699958801
989.001042810405,ck,chinook,0.6358311176300049
989.001042809722,co,chinook,0.5116803646087646
989.001042812751,co,chinook,0.44578322768211365
989.001038858287,ck,chinook,0.5647695660591125
989.001039721986,co,chinook,0.40366482734680176
989.001038888418,co,chinook,0.6026504039764404
989.001042811661,rbt,chinook,0.46758610010147095
989.001038888113,co,chinook,0.512263298034668
989.001042813013,co,chinook,0.6123381853103638
989.001038738069,ck,chinook,0.5481011271476746
989.001038747281,co,coho,0.39950016140937805
989.001038886277,ck,chinook,0.6843237280845642
989.001044927997,ck,chinook,0.6087899804115295
989.001038858896,stl,coho,0.8122707009315491
989.001038856494,co,chinook,0.42922070622444153
989.001038745582,co,chinook,0.5676677823066711
989.001038748469,co,chinook,0.46114861965179443
989.001038744455,co,chinook,0.4257771074771881
989.001044928098,ck,chinook,0.6054477095603943
989.001038738207,ck,chinook,0.5428836345672607
989.001039721938,ck,chinook,0.575102686882019
989.001038734064,ck,chinook,0.5820891261100769
989.001038885929,ck,chinook,0.8157938718795776
989.001044929524,ck,chinook,0.6054477095603943
989.001038858719,ck,chinook,0.5657527446746826
989.001038890854,ck,chinook,0.525123655796051
989.001044929402,ck,chinook,0.5861111283302307
989.001038891975,ck,chinook,0.5644792318344116
989.001042045703,co,chinook,0.4397239089012146
989.001042808741,co,chinook,0.6180986166000366
989.001042809583,ck,chinook,0.6083429455757141
989.001042809583,ck,chinook,0.6142615675926208
989.001041919216,ck,chinook,0.6420508027076721
989.001041919161,ck,chinook,0.7324806451797485
989.001038893789,ck,chinook,0.6483191251754761
989.001042043915,rbt,chinook,0.5254830718040466
989.001042808693,co,chinook,0.4645497500896454
989.001039719075,co,chinook,0.40565958619117737
989.001040930059,co,coho,0.4368098974227905
989.001038735639,ck,chinook,0.5591984987258911
989.001042811797,co,chinook,0.5170983076095581
989.001038870473,co,coho,0.4915007948875427
989.001042515241,co,chinook,0.5445879697799683
989.001038865610,co,chinook,0.5900552868843079
989.001040934167,ct,chinook,0.6104744672775269
989.001042041252,ck,chinook,0.722456693649292
989.001038867642,co,coho,0.5017356276512146
989.001042044457,co,chinook,0.47278690338134766
989.001041919484,ck,chinook,0.7444868087768555
989.001038885462,co,coho,0.5498100519180298
989.001042049109,ck,chinook,0.8443967700004578
989.001042811088,rbt,chinook,0.41983094811439514
989.001041919479,ck,chinook,0.6746365427970886
989.001038866604,co,chinook,0.5041532516479492
989.001039719928,ck,chinook,0.6391304731369019
989.001038735339,co,chinook,0.4055643677711487
989.001040914575,co,chinook,0.44051939249038696
989.001040914575,co,chinook,0.44051939249038696
989.001038893029,ck,chinook,0.5570504069328308
989.001038747621,co,chinook,0.518168568611145
989.001038746476,co,chinook,0.4267358183860779
989.001041918969,co,chinook,0.5255421996116638
989.001038866784,co,chinook,0.4337405860424042
989.001042516528,ck,chinook,0.6979320049285889
989.001042046523,ck,chinook,0.6715375781059265
989.001038892602,ck,chinook,0.5469358563423157
989.001042045621,co,coho,0.4328480064868927
989.001041919212,ck,chinook,0.7032999992370605
989.001042043450,ck,chinook,0.660470724105835
989.001041916919,co,chinook,0.5510028600692749
989.001038892165,ck,chinook,0.8592015504837036
989.001038735627,ck,chinook,0.5387100577354431
989.001042043888,co,chinook,0.7439903616905212
989.001044933383,ck,chinook,0.65013587474823
989.001040914299,co,coho,0.4164455533027649
989.001038746761,co,chinook,0.4344664514064789
989.001040914299,co,coho,0.4164455533027649
989.001038886304,ck,chinook,0.647121250629425
989.001038893853,ck,chinook,0.5792247653007507
989.001038893853,ck,chinook,0.5917611718177795
989.001038854504,ck,chinook,0.5567380785942078
989.001041918330,ck,chinook,0.7158635258674622
989.001042512024,ck,chinook,0.7021811604499817
989.001042044340,ck,chinook,0.6913979649543762
989.001042810777,co,chinook,0.42510151863098145
989.001044933079,ck,chinook,0.5806271433830261
989.001042045647,co,chinook,0.5075415372848511
989.001038855356,co,coho,0.4180907607078552
989.001040914668,co,chinook,0.4274774193763733
989.001040914668,co,chinook,0.4274774193763733
989.001041919230,ck,chinook,0.7187602519989014
989.001040916705,stl,coho,0.6954234838485718
989.001040916705,stl,coho,0.6954234838485718
989.001038856789,co,chinook,0.44935882091522217
989.001038855713,ck,chinook,0.49190935492515564
989.001038857972,co,coho,0.40881431102752686
989.001040934216,co,chinook,0.6466938257217407
989.001042515337,co,chinook,0.6370308995246887
989.001044932013,ck,chinook,0.5861111283302307
989.001038738539,ck,chinook,0.5292089581489563
989.001038890747,ck,chinook,0.6464381217956543
989.001038745323,co,chinook,0.47565364837646484
989.001042812994,co,chinook,0.5743062496185303
989.001044930198,ck,chinook,0.6082873344421387
989.001038868021,co,chinook,0.4919753074645996
989.001038891449,ck,chinook,0.6173428297042847
989.001038734009,ck,chinook,0.5921635627746582
989.001038735767,co,coho,0.4259679913520813
989.001045158246,ck,chinook,0.6383745074272156
989.001042004968,co,chinook,0.44146519899368286
989.001041917804,ck,chinook,0.6707824468612671
989.001038735223,ck,chinook,0.5585409998893738
989.001038856352,ck,chinook,0.5222935080528259
989.001038885162,co,chinook,0.6028748750686646
989.001042047396,ck,chinook,0.7437450885772705
989.001038892031,ck,chinook,0.6021246910095215
989.001045154893,ck,chinook,0.8269263505935669
989.001042044286,ck,chinook,0.6610012054443359
989.001041917155,co,chinook,0.5619561672210693
989.001038887989,co,chinook,0.5889489054679871
989.001038735620,ck,chinook,0.5249319076538086
989.001041918655,ck,chinook,0.7195929884910583
989.001042005012,co,coho,0.4400329291820526
989.001038747496,co,chinook,0.5652269124984741
989.001041919207,ck,chinook,0.6645722389221191
989.001042813052,co,chinook,0.6123381853103638
989.001006677012,co,chinook,0.5955658555030823
989.001038854515,co,chinook,0.43363919854164124
989.001038738274,ck,chinook,0.5153358578681946
989.001042004340,ck,chinook,0.7305681109428406
989.001041917465,ck,chinook,0.6607754826545715
989.001038856183,co,chinook,0.44036370515823364
989.001042811593,rbt,chinook,0.5074306130409241
989.001044923699,ck,chinook,0.6315381526947021
989.001038890890,ck,chinook,0.6317163109779358
989.001038888682,co,coho,0.535356342792511
989.001038894108,ck,chinook,0.5623502135276794
989.001042809636,co,chinook,0.528186559677124
989.001039378448,stl,coho,0.6038237810134888
989.001038887319,ck,chinook,0.6629144549369812
989.001038857063,ck,chinook,0.5821004509925842
989.001039378523,stl,coho,0.6831154227256775
989.001042811351,co,chinook,0.5703395009040833
989.001040916786,co,chinook,0.41830289363861084
989.001040916786,co,chinook,0.41830289363861084
989.001039720112,ck,chinook,0.5114858150482178
989.001042044078,ck,chinook,0.6610948443412781
989.001038746721,co,coho,0.4143238961696625
989.001042004738,co,chinook,0.5585743188858032
989.001038747582,co,chinook,0.4573887288570404
989.001038866517,co,coho,0.44603297114372253
989.001038893705,ck,chinook,0.676920473575592
989.001044924960,ck,chinook,0.6315381526947021
989.001038888930,ck,chinook,0.8713228106498718
989.001006677120,co,chinook,0.45714080333709717
989.001039379657,stl,coho,0.6535617709159851
989.001038870393,co,coho,0.5045234560966492
989.001044932438,co,chinook,0.44490712881088257
989.001044930227,ck,chinook,0.6417168974876404
989.001038865077,ct,coho,0.9372687935829163
989.001038894069,ck,chinook,0.6020402908325195
989.001044932694,ck,chinook,0.6794677972793579
989.001040929984,co,chinook,0.6004176735877991
989.001040934036,co,chinook,0.4721124768257141
989.001038744750,co,chinook,0.551230788230896
989.001038737882,ck,chinook,0.5861359238624573
989.001042043614,ck,chinook,0.6913979649543762
989.001038893005,ck,chinook,0.5174736380577087
989.001042046800,co,chinook,0.5162126421928406
989.001038736448,ck,chinook,0.5681963562965393
989.001042042717,ck,chinook,0.7428710460662842
989.001042808629,rbt,chinook,0.47537606954574585
989.001038884799,ct,coho,0.899005651473999
989.001038733662,ck,chinook,0.5725667476654053
989.001042005253,ck,chinook,0.6152217984199524
989.001039721840,co,coho,0.4437784254550934
989.001038734232,co,chinook,0.3994772434234619
989.001038891122,ck,chinook,0.8643818497657776
989.001042809533,co,coho,0.7400032877922058
989.001038869428,co,chinook,0.47618499398231506
989.001044929865,ck,chinook,0.6545989513397217
989.001042048405,ck,chinook,0.6577364802360535
989.001041919005,ck,chinook,0.7365122437477112
989.001040914599,co,chinook,0.3987259864807129
989.001040914599,co,chinook,0.3987259864807129
989.001038744928,co,chinook,0.45996612310409546
989.001038855676,co,chinook,0.4158228933811188
989.001042047130,co,chinook,0.5293629765510559
989.001042808772,co,chinook,0.5115373134613037
989.001038744840,co,chinook,0.4441140294075012
989.001038745399,ct,,
989.001038856028,ck,chinook,0.5307552218437195
989.001038745143,co,chinook,0.5288485884666443
989.001038885514,co,coho,0.4881819486618042
989.001042813272,co,chinook,0.4199121296405792
989.001038854783,ck,chinook,0.5657527446746826
989.001038854971,co,coho,0.5023605823516846
989.001039718560,stl,coho,0.5761042833328247
989.001042048154,co,chinook,0.4411015510559082
989.001038888732,co,coho,0.6083541512489319
989.001038885202,co,chinook,0.6143049001693726
989.001038856329,co,coho,0.40881431102752686
989.001038868037,co,chinook,0.4695446193218231
989.001042041354,ck,chinook,0.6616524457931519
989.001041919430,ck,chinook,0.712531328201294
989.001041917806,ck,chinook,0.6707824468612671
989.001040916821,co,coho,0.4198645055294037
989.001040916821,co,coho,0.4198645055294037
989.001038744720,co,chinook,0.42070862650871277
989.001038870476,co,chinook,0.421952486038208
989.001039378447,stl,coho,0.716408371925354
989.001039378577,stl,coho,0.7005048990249634
989.001044931301,ck,chinook,0.6456080675125122
989.001039721820,ck,chinook,0.556937575340271
989.001044928104,ck,chinook,0.6001744866371155
989.001039718522,stl,coho,0.7194811701774597
989.001042813035,co,chinook,0.46379053592681885
989.001038892457,ck,chinook,0.6323575377464294
989.001044932304,ck,chinook,0.6550910472869873
989.001038866258,co,chinook,0.4811505079269409
989.001038746556,co,chinook,0.485269695520401
989.001038736390,ck,chinook,0.5411083698272705
989.001038893224,ck,,
989.001041918042,ck,chinook,0.673487663269043
989.001038737415,ck,chinook,0.5720816254615784
989.001044929845,ck,chinook,0.6465784907341003
989.001038743935,co,chinook,0.5131974220275879
989.001042045523,co,chinook,0.43808478116989136
989.001039718606,ck,chinook,0.5588998198509216
989.001042004300,ck,chinook,0.7402750849723816
989.001041916785,stl,coho,0.6282978057861328
989.001041917490,co,chinook,0.5192788243293762
989.001038870073,co,coho,0.4049893617630005
989.001039718214,co,chinook,0.4345637261867523
989.001042041574,ck,chinook,0.6766963601112366
989.001042043641,co,chinook,0.5227743983268738
989.001038891509,ck,chinook,0.6021246910095215
989.001038867663,co,coho,0.4580550789833069
989.001038858231,co,coho,0.4100923240184784
989.001042048018,co,coho,0.6830328106880188
989.001038856515,co,coho,0.40441933274269104
989.001038855817,bt,coho,0.5126591324806213
989.001038737009,ck,chinook,0.5654115676879883
989.001038744991,co,chinook,0.5061854720115662
989.001042005492,co,chinook,0.5535326600074768
989.001041919460,ck,chinook,0.7431414723396301
989.001038892373,ck,chinook,0.501887857913971
989.001038856216,co,chinook,0.4132654666900635
989.001040930776,ck,chinook,0.546598494052887
989.001038856635,co,coho,0.4041849374771118
989.001042043146,ck,chinook,0.7345913648605347
989.001040913668,co,coho,0.4781061112880707
989.001042808765,co,coho,0.4355402886867523
989.001040913668,co,coho,0.4781061112880707
989.001038745457,rbt,chinook,0.5042072534561157
989.001041919218,ck,chinook,0.7394906282424927
989.001038735634,ck,chinook,0.5523890852928162
989.001044926806,ck,chinook,0.6260719895362854
989.001042047573,ck,chinook,0.7292996644973755
989.001041917196,co,chinook,0.5626423954963684
989.001040914277,co,coho,0.40938180685043335
989.001040914277,co,coho,0.40938180685043335
989.001042045173,co,chinook,0.45344656705856323
989.001039379529,stl,coho,0.6579549312591553
989.001038886112,ck,chinook,0.8551676273345947
989.001041919456,ck,chinook,0.7574002742767334
989.001038858607,co,chinook,0.4158228933811188
989.001042811325,co,chinook,0.4953489601612091
989.001038890246,ck,chinook,0.8737012147903442
989.001038870840,co,coho,0.4278079867362976
989.001038736313,co,chinook,0.49173641204833984
989.001038738106,ck,chinook,0.5680844187736511
989.001042044389,ck,chinook,0.6083530187606812
989.001039718991,co,coho,0.46422526240348816
989.001042809509,co,coho,0.5053160786628723
989.001038745936,co,chinook,0.5315438508987427
989.001041743952,ck,chinook,0.7250267267227173
989.001042810337,co,chinook,0.5147080421447754
989.001038859109,co,coho,0.4621185064315796
989.001038887924,co,chinook,0.5899346470832825
989.001038855405,ck,chinook,0.5652269124984741
989.001040930427,co,chinook,0.5055317878723145
989.001044930853,ck,chinook,0.6436293721199036
989.001045158294,ck,chinook,0.6017951369285583
989.001045157332,ck,chinook,0.6453237533569336
989.001044931479,co,chinook,0.4390198290348053
989.001038869029,co,chinook,0.5241950750350952
989.001042809440,co,chinook,0.4865367114543915
989.001038891389,ck,chinook,0.5545504689216614
989.001042005368,co,chinook,0.5853157043457031
989.001038857383,stl,coho,0.7323678731918335
989.001041918400,ck,chinook,0.590732753276825
989.001041918026,ck,chinook,0.7054988145828247
989.001040914666,co,coho,0.41072025895118713
989.001040914666,co,coho,0.41072025895118713
989.001038890298,ck,chinook,0.8434646725654602
989.001038737949,ck,chinook,0.5895025730133057
989.001041918119,co,chinook,0.4918542206287384
989.001038892347,ck,chinook,0.6174047589302063
989.001038892593,ck,chinook,0.6398758292198181
989.001041917243,co,chinook,0.6065588593482971
989.001042041624,ck,chinook,0.7110464572906494
989.001045157328,ck,chinook,0.6390491127967834
989.001038737970,ck,chinook,0.5565597414970398
989.001044930656,ck,chinook,0.5754783749580383
989.001039378586,co,chinook,0.47485655546188354
989.001042047303,ck,chinook,0.7511937022209167
989.001038894103,ck,chinook,0.5863309502601624
989.001038745417,co,chinook,0.5042072534561157
989.001039717556,ck,chinook,0.6177142858505249
989.001038746328,co,chinook,0.44679978489875793
989.001039718164,ck,chinook,0.6115499138832092
989.001038893571,ck,chinook,0.6322745680809021
989.001039718030,ck,chinook,0.5790548920631409
989.001039718595,stl,coho,0.7096220254898071
989.001039719063,co,chinook,0.41593578457832336
989.001038867754,stl,coho,0.6719415187835693
989.001042812254,co,chinook,0.5514849424362183
989.001044928229,rbt,coho,0.5017619132995605
989.001040914753,co,coho,0.43061432242393494
989.001042813007,co,chinook,0.5002624988555908
989.001040914753,co,coho,0.43061432242393494
989.001038866801,co,chinook,0.4452679753303528
989.001042042097,ck,chinook,0.7264149785041809
989.001040913388,co,chinook,0.41013434529304504
989.001040913388,co,chinook,0.41013434529304504
989.001038892332,ck,chinook,0.5623502135276794
989.001039722139,ck,chinook,0.5048724412918091
989.001038858233,ck,chinook,0.592495322227478
989.001042048134,co,chinook,0.46641799807548523
989.001042041870,ck,chinook,0.7131767868995667
989.001039717499,ck,chinook,0.5639808773994446
989.001042046900,ck,chinook,0.7408509850502014
989.001038890084,ck,chinook,0.575670063495636
989.001038744636,co,chinook,0.41533026099205017
989.001038866724,co,chinook,0.4337405860424042
989.001038747956,co,chinook,0.43460291624069214
989.001044929566,ck,chinook,0.6354078650474548
989.001042042363,ck,chinook,0.6702145934104919
989.001039718026,ck,chinook,0.6177142858505249
989.001038735589,co,chinook,0.4768495261669159
989.001038888266,ck,chinook,0.8725379109382629
989.001038743839,co,chinook,0.5555436015129089
989.001045157497,ck,chinook,0.8187400698661804
989.001041919258,ck,chinook,0.6927153468132019
989.001045156354,ck,chinook,0.8607209324836731
989.001041918162,co,chinook,0.44402292370796204
989.001038735844,ck,chinook,0.5927758812904358
989.001038886900,ck,chinook,0.7313670516014099
989.001038858795,co,chinook,0.39798811078071594
989.001042811813,co,chinook,0.4848223626613617
989.001042810769,co,chinook,0.5749927163124084
989.001038859194,ck,chinook,0.5444872975349426
989.001038888460,ck,chinook,0.8323884010314941
989.001042515344,co,chinook,0.47063755989074707
989.001038886358,co,chinook,0.4242898225784302
989.001042040887,ck,chinook,0.7275047898292542
989.001038893177,ck,chinook,0.5703279972076416
989.001038743898,co,chinook,0.43690088391304016
989.001038869065,rbt,chinook,0.6408368945121765
989.001042042597,ck,chinook,0.7141507267951965
989.001038888085,co,chinook,0.5651106834411621
989.001041917605,ck,chinook,0.6607754826545715
989.001041919022,ck,chinook,0.6829663515090942
989.001039721187,co,coho,0.39854827523231506
989.001038870056,co,chinook,0.4022955596446991
989.001041919719,co,chinook,0.5202119946479797
989.001044932378,ck,chinook,0.6155429482460022
989.001041742854,ck,chinook,0.8055115938186646
989.001038735428,ck,chinook,0.5372286438941956
989.001045156406,ck,chinook,0.8497917652130127
989.001038891097,ck,chinook,0.8675926327705383
989.001041919228,ck,chinook,0.6305416822433472
989.001040930143,co,chinook,0.43240416049957275
989.001042046790,ck,chinook,0.7094408273696899
989.001038735750,ck,chinook,0.6116188168525696
989.001038735750,ck,chinook,0.5927758812904358
989.001042813173,co,chinook,0.4792681336402893
989.001038735650,co,chinook,0.6219491958618164
989.001039719157,co,coho,0.4051187038421631
989.001038869083,co,chinook,0.4802371561527252
989.001044928969,co,chinook,0.4820772111415863
989.001038857181,ck,chinook,0.587665319442749
989.001042043163,co,chinook,0.5818046927452087
989.001038748392,co,chinook,0.5136326551437378
989.001038892243,ck,chinook,0.8449249267578125
989.001039379551,stl,coho,0.8244191408157349
989.001041919010,ck,chinook,0.6942277550697327
989.001038857423,ck,chinook,0.5585705041885376
989.001038744357,co,chinook,0.4971654415130615
989.001042043593,ck,chinook,0.673481285572052
989.001042042880,ck,chinook,0.6481936573982239
989.001042047435,ck,chinook,0.6741694808006287
989.001038859190,co,chinook,0.4560680389404297
989.001042811802,co,chinook,0.48208823800086975
989.001042811365,co,chinook,0.5379421710968018
989.001038886214,ck,chinook,0.8391038775444031
989.001038734732,ck,chinook,0.6111486554145813
989.001038736184,ck,chinook,0.4906380772590637
989.001042043974,co,chinook,0.5214938521385193
989.001040930364,co,chinook,0.483523964881897
989.001038857298,ck,chinook,0.5927261710166931
989.001038735784,ck,chinook,0.5302737951278687
989.001041917223,co,chinook,0.554262101650238
989.001042046027,co,chinook,0.4745378792285919
989.001038734653,ck,chinook,0.48369458317756653
989.001044929138,ck,chinook,0.5995264053344727
989.001042042821,co,chinook,0.43807780742645264
989.001038855784,co,coho,0.4527735114097595
989.001041919167,ck,chinook,0.634407639503479
989.001041918797,ck,chinook,0.7239519953727722
989.001039717709,ck,chinook,0.5922549366950989
989.001038734293,ck,chinook,0.6049633026123047
989.001044927756,ck,chinook,0.6381055116653442
989.001039721973,ck,chinook,0.5947296619415283
989.001038857399,co,chinook,0.39697518944740295
989.001042512012,ck,chinook,0.6577364802360535
989.001045156361,ck,chinook,0.6984467506408691
989.001044927749,ck,chinook,0.6087899804115295
989.001038866858,ck,coho,0.8099178075790405
989.001038855373,co,coho,0.49867185950279236
989.001038855624,co,chinook,0.41066935658454895
989.001038869122,co,chinook,0.4862777292728424
989.001038854324,ck,chinook,0.600123405456543
989.001038890845,ck,chinook,0.5796425938606262
989.001042811736,co,chinook,0.4482928514480591
989.001038856172,co,chinook,0.400100976228714
989.001038891427,ck,chinook,0.57692950963974
989.001038736217,ck,chinook,0.6111486554145813
989.001038857994,co,chinook,0.46535104513168335
989.001044929853,ck,chinook,0.6794677972793579
989.001038738219,ck,chinook,0.5585904717445374
989.001038891724,ck,chinook,0.8449249267578125
989.001038893707,ck,chinook,0.6893756985664368
989.001038858257,co,chinook,0.5248862504959106
989.001038734370,ck,chinook,0.517344057559967
989.001042005540,co,chinook,0.42543089389801025
989.001042813120,rbt,chinook,0.4833764135837555
989.001039719967,ck,chinook,0.5922549366950989
989.001038886551,co,,
989.001038746496,co,chinook,0.41431793570518494
989.001038737042,ck,chinook,0.5297179818153381
989.001038855863,bt,coho,0.4046289920806885
989.001038744684,co,chinook,0.568650484085083
989.001042043680,ck,chinook,0.6417168974876404
989.001042044112,ck,chinook,0.6854386329650879
989.001042041248,ck,chinook,0.7385815382003784
989.001041918133,ck,chinook,0.7238976359367371
989.001038864747,co,chinook,0.4583534002304077
989.001042048072,co,chinook,0.4461243450641632
989.001038747237,co,chinook,0.5258468985557556
989.001038888925,co,chinook,0.7821564674377441
989.001040917815,co,chinook,0.42361772060394287
989.001040917815,co,chinook,0.42361772060394287
989.001038737753,ck,chinook,0.5720816254615784
989.001038893753,ck,chinook,0.5947629809379578
989.001040916756,stl,coho,0.7262718677520752
989.001039378990,stl,coho,0.6814121007919312
