date,watershed,river,site,method,water_temp_start,fork_length_mm,weight_g,species
2022-05-06,cowichan,cowichan,rst,rst,,118,,co
2022-05-06,cowichan,cowichan,rst,rst,,121,,co
2022-05-06,cowichan,cowichan,rst,rst,,122,,co
2022-05-06,cowichan,cowichan,rst,rst,,127,,co
2022-05-06,cowichan,cowichan,rst,rst,,128,,co
2022-05-06,cowichan,cowichan,rst,rst,,120,,rbt
2022-05-06,cowichan,cowichan,rst,rst,,151,,stl
2022-05-06,cowichan,cowichan,rst,rst,,163,,stl
2022-05-06,cowichan,cowichan,rst,rst,,60,,ck
2022-05-06,cowichan,cowichan,rst,rst,,63,,ck
2022-05-06,cowichan,cowichan,rst,rst,,65,,ck
2022-05-06,cowichan,cowichan,rst,rst,,66,,ck
2022-05-06,cowichan,cowichan,rst,rst,,66,,ck
2022-05-06,cowichan,cowichan,rst,rst,,66,,ck
2022-05-06,cowichan,cowichan,rst,rst,,67,,ck
2022-05-06,cowichan,cowichan,rst,rst,,68,,ck
2022-05-06,cowichan,cowichan,rst,rst,,71,,ck
2022-05-06,cowichan,cowichan,rst,rst,,80,,ck
2022-05-06,cowichan,cowichan,rst,rst,,80,,co
2022-05-06,cowichan,cowichan,rst,rst,,82,,co
2022-05-06,cowichan,cowichan,rst,rst,,83,,co
2022-05-06,cowichan,cowichan,rst,rst,,85,,co
2022-05-06,cowichan,cowichan,rst,rst,,86,,co
2022-05-06,cowichan,cowichan,rst,rst,,88,,co
2022-05-06,cowichan,cowichan,rst,rst,,90,,co
2022-05-06,cowichan,cowichan,rst,rst,,91,,co
2022-05-06,cowichan,cowichan,rst,rst,,91,,co
2022-05-06,cowichan,cowichan,rst,rst,,93,,co
2022-05-06,cowichan,cowichan,rst,rst,,93,,co
2022-05-06,cowichan,cowichan,rst,rst,,95,,co
2022-05-06,cowichan,cowichan,rst,rst,,95,,co
2022-05-06,cowichan,cowichan,rst,rst,,95,,co
2022-05-06,cowichan,cowichan,rst,rst,,97,,co
2022-05-06,cowichan,cowichan,rst,rst,,97,,co
2022-05-06,cowichan,cowichan,rst,rst,,97,,co
2022-05-06,cowichan,cowichan,rst,rst,,97,,co
2022-05-06,cowichan,cowichan,rst,rst,,97,,co
2022-05-06,cowichan,cowichan,rst,rst,,98,,co
2022-05-06,cowichan,cowichan,rst,rst,,98,,co
2022-05-06,cowichan,cowichan,rst,rst,,98,,co
2022-05-06,cowichan,cowichan,rst,rst,,98,,co
2022-05-06,cowichan,cowichan,rst,rst,,98,,co
2022-05-06,cowichan,cowichan,rst,rst,,100,,co
2022-05-06,cowichan,cowichan,rst,rst,,101,,co
2022-05-06,cowichan,cowichan,rst,rst,,102,,co
2022-05-06,cowichan,cowichan,rst,rst,,102,,co
2022-05-06,cowichan,cowichan,rst,rst,,102,,co
2022-05-06,cowichan,cowichan,rst,rst,,103,,co
2022-05-06,cowichan,cowichan,rst,rst,,103,,co
2022-05-06,cowichan,cowichan,rst,rst,,104,,co
2022-05-06,cowichan,cowichan,rst,rst,,105,,co
2022-05-06,cowichan,cowichan,rst,rst,,106,,co
2022-05-06,cowichan,cowichan,rst,rst,,106,,co
2022-05-06,cowichan,cowichan,rst,rst,,107,,co
2022-05-06,cowichan,cowichan,rst,rst,,107,,co
2022-05-06,cowichan,cowichan,rst,rst,,107,,co
2022-05-06,cowichan,cowichan,rst,rst,,107,,co
2022-05-06,cowichan,cowichan,rst,rst,,109,,co
2022-05-06,cowichan,cowichan,rst,rst,,110,,co
2022-05-06,cowichan,cowichan,rst,rst,,110,,co
2022-05-06,cowichan,cowichan,rst,rst,,111,,co
2022-05-06,cowichan,cowichan,rst,rst,,112,,co
2022-05-06,cowichan,cowichan,rst,rst,,113,,co
2022-05-06,cowichan,cowichan,rst,rst,,113,,co
2022-05-06,cowichan,cowichan,rst,rst,,115,,co
2022-05-06,cowichan,cowichan,rst,rst,,116,,co
2022-05-06,cowichan,cowichan,rst,rst,,123,,co
2022-05-06,cowichan,cowichan,rst,rst,,133,,co
2022-05-06,cowichan,cowichan,rst,rst,,157,,stl
2022-05-06,cowichan,cowichan,rst,rst,,190,,stl
2022-05-06,cowichan,cowichan,rst,rst,,60,,ck
2022-05-06,cowichan,cowichan,rst,rst,,60,,ck
2022-05-06,cowichan,cowichan,rst,rst,,61,,ck
2022-05-06,cowichan,cowichan,rst,rst,,61,,ck
2022-05-06,cowichan,cowichan,rst,rst,,61,,ck
2022-05-06,cowichan,cowichan,rst,rst,,65,,ck
2022-05-06,cowichan,cowichan,rst,rst,,83,,co
2022-05-06,cowichan,cowichan,rst,rst,,88,,co
2022-05-06,cowichan,cowichan,rst,rst,,90,,co
2022-05-06,cowichan,cowichan,rst,rst,,92,,co
2022-05-06,cowichan,cowichan,rst,rst,,92,,co
2022-05-06,cowichan,cowichan,rst,rst,,93,,co
2022-05-06,cowichan,cowichan,rst,rst,,93,,co
2022-05-06,cowichan,cowichan,rst,rst,,96,,co
2022-05-06,cowichan,cowichan,rst,rst,,97,,co
2022-05-06,cowichan,cowichan,rst,rst,,99,,co
2022-05-06,cowichan,cowichan,rst,rst,,99,,co
2022-05-06,cowichan,cowichan,rst,rst,,100,,co
2022-05-06,cowichan,cowichan,rst,rst,,100,,co
2022-05-06,cowichan,cowichan,rst,rst,,101,,co
2022-05-06,cowichan,cowichan,rst,rst,,102,,co
2022-05-06,cowichan,cowichan,rst,rst,,102,,co
2022-05-06,cowichan,cowichan,rst,rst,,103,,co
2022-05-06,cowichan,cowichan,rst,rst,,103,,co
2022-05-06,cowichan,cowichan,rst,rst,,104,,co
2022-05-06,cowichan,cowichan,rst,rst,,105,,co
2022-05-06,cowichan,cowichan,rst,rst,,112,,co
2022-05-06,cowichan,cowichan,rst,rst,,124,,co
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,77,,co
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,84,,co
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,84,,co
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,85,,co
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,89,,co
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,91,,co
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,94,,co
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,104,,co
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,126,,co
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,74,,rbt
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,75,,rbt
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,95,,rbt
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,70,,co
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,71,,co
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,76,,co
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,78,,co
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,80,,co
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,80,,co
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,84,,co
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,87,,co
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,87,,co
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,88,,co
2023-05-12,campbell river,quinsam,hatchery fence,wolf trap,,131,23.06,co
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,88,,co
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,88,,co
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,89,,co
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,91,,co
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,93,,co
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,95,,co
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,96,,co
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,96,,co
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,98,,co
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,101,,co
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,101,,co
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,104,,co
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,104,,co
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,104,,co
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,108,,co
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,137,,co
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,156,,co
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,169,,co
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,176,,co
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,82,,ct
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,169,,ct
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,75,,rbt
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,89,,rbt
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,97,,rbt
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,104,,rbt
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,91,,stl
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,176,,stl
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,121,,co
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,144,,ct
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,104,,rbt
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,79,,co
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,84,,co
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,84,,co
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,84,,co
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,90,,co
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,91,,co
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,95,,co
2022-05-07,cowichan,cowichan,rst,rst,,98,,co
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,97,,co
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,100,,co
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,103,,co
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,103,,co
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,111,,co
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,113,,co
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,141,,co
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,84,,ct
2022-05-06,englishman,center creek,center creek,smolt trap,8.3,101,,ct
2022-05-06,englishman,englishman,side channel,smolt trap,7.6,65,,co
2022-05-06,englishman,englishman,side channel,smolt trap,7.6,80,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,92,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,95,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,97,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,99,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,100,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,100,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,100,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,102,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,102,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,102,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,103,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,103,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,103,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,103,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,104,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,104,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,105,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,105,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,105,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,107,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,107,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,108,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,109,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,109,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,110,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,110,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,110,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,110,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,110,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,110,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,110,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,110,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,110,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,110,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,112,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,112,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,112,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,112,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,112,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,112,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,112,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,112,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,113,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,113,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,114,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,114,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,114,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,115,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,115,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,115,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,115,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,115,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,115,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,115,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,115,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,116,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,116,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,116,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,117,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,117,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,117,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,117,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,117,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,118,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,118,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,119,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,119,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,119,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,119,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,119,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,120,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,120,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,120,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,120,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,120,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,121,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,121,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,122,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,122,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,122,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,122,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,123,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,123,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,123,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,124,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,124,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,125,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,125,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,125,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,126,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,126,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,127,,co
2023-05-12,campbell river,quinsam,hatchery fence,wolf trap,,131,23.36,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,128,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,128,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,130,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,130,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,141,,co
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,91,,rbt
2022-05-06,englishman,shelly creek,martindale rd,smolt trap,8.8,112,,co
2022-05-07,campbell river,quinsam,hatchery fence,wolf trap,,174,55.96,stl
2022-05-07,campbell river,quinsam,hatchery fence,wolf trap,,183,59.55,stl
2022-05-07,campbell river,quinsam,hatchery fence,wolf trap,,213,91.85,stl
2022-05-07,cowichan,cowichan,rst,rst,,60,,ck
2022-05-07,cowichan,cowichan,rst,rst,,62,,ck
2022-05-07,cowichan,cowichan,rst,rst,,69,,ck
2022-05-07,cowichan,cowichan,rst,rst,,85,,co
2022-05-07,cowichan,cowichan,rst,rst,,86,,co
2022-05-07,cowichan,cowichan,rst,rst,,86,,co
2022-05-07,cowichan,cowichan,rst,rst,,87,,co
2022-05-07,cowichan,cowichan,rst,rst,,87,,co
2022-05-07,cowichan,cowichan,rst,rst,,87,,co
2022-05-07,cowichan,cowichan,rst,rst,,88,,co
2022-05-07,cowichan,cowichan,rst,rst,,91,,co
2022-05-07,cowichan,cowichan,rst,rst,,92,,co
2022-05-07,cowichan,cowichan,rst,rst,,92,,co
2022-05-07,cowichan,cowichan,rst,rst,,92,,co
2022-05-07,cowichan,cowichan,rst,rst,,92,,co
2022-05-07,cowichan,cowichan,rst,rst,,92,,co
2022-05-07,cowichan,cowichan,rst,rst,,93,,co
2022-05-07,cowichan,cowichan,rst,rst,,94,,co
2022-05-07,cowichan,cowichan,rst,rst,,94,,co
2022-05-07,cowichan,cowichan,rst,rst,,95,,co
2022-05-07,cowichan,cowichan,rst,rst,,95,,co
2022-05-07,cowichan,cowichan,rst,rst,,95,,co
2022-05-07,cowichan,cowichan,rst,rst,,95,,co
2022-05-07,cowichan,cowichan,rst,rst,,95,,co
2022-05-07,cowichan,cowichan,rst,rst,,95,,co
2022-05-07,cowichan,cowichan,rst,rst,,96,,co
2022-05-07,cowichan,cowichan,rst,rst,,97,,co
2022-05-07,cowichan,cowichan,rst,rst,,97,,co
2022-05-07,cowichan,cowichan,rst,rst,,97,,co
2022-05-07,cowichan,cowichan,rst,rst,,97,,co
2022-05-07,cowichan,cowichan,rst,rst,,97,,co
2022-05-07,cowichan,cowichan,rst,rst,,97,,co
2022-05-07,cowichan,cowichan,rst,rst,,99,,co
2022-05-07,cowichan,cowichan,rst,rst,,99,,co
2022-05-07,cowichan,cowichan,rst,rst,,100,,co
2022-05-07,cowichan,cowichan,rst,rst,,100,,co
2022-05-07,cowichan,cowichan,rst,rst,,100,,co
2022-05-07,cowichan,cowichan,rst,rst,,100,,co
2022-05-07,cowichan,cowichan,rst,rst,,100,,co
2022-05-07,cowichan,cowichan,rst,rst,,101,,co
2022-05-07,cowichan,cowichan,rst,rst,,101,,co
2022-05-07,cowichan,cowichan,rst,rst,,101,,co
2022-05-07,cowichan,cowichan,rst,rst,,101,,co
2022-05-07,cowichan,cowichan,rst,rst,,102,,co
2022-05-07,cowichan,cowichan,rst,rst,,102,,co
2022-05-07,cowichan,cowichan,rst,rst,,103,,co
2022-05-07,cowichan,cowichan,rst,rst,,105,,co
2022-05-07,cowichan,cowichan,rst,rst,,105,,co
2022-05-07,cowichan,cowichan,rst,rst,,105,,co
2022-05-07,cowichan,cowichan,rst,rst,,105,,co
2022-05-07,cowichan,cowichan,rst,rst,,105,,co
2022-05-07,cowichan,cowichan,rst,rst,,106,,co
2022-05-07,cowichan,cowichan,rst,rst,,107,,co
2022-05-07,cowichan,cowichan,rst,rst,,107,,co
2022-05-07,cowichan,cowichan,rst,rst,,107,,co
2022-05-07,cowichan,cowichan,rst,rst,,107,,co
2022-05-07,cowichan,cowichan,rst,rst,,107,,co
2022-05-07,cowichan,cowichan,rst,rst,,108,,co
2022-05-07,cowichan,cowichan,rst,rst,,109,,co
2022-05-07,cowichan,cowichan,rst,rst,,109,,co
2022-05-07,cowichan,cowichan,rst,rst,,110,,co
2022-05-07,cowichan,cowichan,rst,rst,,110,,co
2022-05-07,cowichan,cowichan,rst,rst,,110,,co
2022-05-07,cowichan,cowichan,rst,rst,,111,,co
2022-05-07,cowichan,cowichan,rst,rst,,112,,co
2022-05-07,cowichan,cowichan,rst,rst,,112,,co
2022-05-07,cowichan,cowichan,rst,rst,,113,,co
2022-05-07,cowichan,cowichan,rst,rst,,113,,co
2022-05-07,cowichan,cowichan,rst,rst,,114,,co
2022-05-07,cowichan,cowichan,rst,rst,,115,,co
2022-05-07,cowichan,cowichan,rst,rst,,115,,co
2022-05-07,cowichan,cowichan,rst,rst,,117,,co
2022-05-07,cowichan,cowichan,rst,rst,,117,,co
2022-05-07,cowichan,cowichan,rst,rst,,120,,co
2022-05-07,cowichan,cowichan,rst,rst,,120,,co
2022-05-07,cowichan,cowichan,rst,rst,,120,,co
2022-05-07,cowichan,cowichan,rst,rst,,127,,co
2022-05-07,cowichan,cowichan,rst,rst,,127,,co
2022-05-07,cowichan,cowichan,rst,rst,,132,,co
2022-05-07,cowichan,cowichan,rst,rst,,136,,ct
2022-05-07,cowichan,cowichan,rst,rst,,87,,stl
2022-05-07,cowichan,cowichan,rst,rst,,95,,stl
2022-05-07,cowichan,cowichan,rst,rst,,100,,stl
2022-05-07,cowichan,cowichan,rst,rst,,105,,stl
2022-05-07,cowichan,cowichan,rst,rst,,108,,stl
2022-05-07,cowichan,cowichan,rst,rst,,109,,stl
2022-05-07,cowichan,cowichan,rst,rst,,110,,stl
2022-05-07,cowichan,cowichan,rst,rst,,111,,stl
2022-05-07,cowichan,cowichan,rst,rst,,112,,stl
2022-05-07,cowichan,cowichan,rst,rst,,116,,stl
2022-05-07,cowichan,cowichan,rst,rst,,119,,stl
2022-05-07,cowichan,cowichan,rst,rst,,120,,stl
2022-05-07,cowichan,cowichan,rst,rst,,122,,stl
2022-05-07,cowichan,cowichan,rst,rst,,130,,stl
2022-05-07,cowichan,cowichan,rst,rst,,136,,stl
2022-05-07,cowichan,cowichan,rst,rst,,140,,stl
2022-05-07,cowichan,cowichan,rst,rst,,152,,stl
2022-05-07,cowichan,cowichan,rst,rst,,310,,stl
2022-05-07,cowichan,cowichan,rst,rst,,60,,ck
2022-05-07,cowichan,cowichan,rst,rst,,63,,ck
2022-05-07,cowichan,cowichan,rst,rst,,64,,ck
2022-05-07,cowichan,cowichan,rst,rst,,66,,ck
2022-05-07,cowichan,cowichan,rst,rst,,66,,ck
2022-05-07,cowichan,cowichan,rst,rst,,67,,ck
2022-05-07,cowichan,cowichan,rst,rst,,69,,ck
2022-05-07,cowichan,cowichan,rst,rst,,70,,ck
2022-05-07,cowichan,cowichan,rst,rst,,70,,ck
2022-05-07,cowichan,cowichan,rst,rst,,71,,ck
2022-05-07,cowichan,cowichan,rst,rst,,73,,co
2022-05-07,cowichan,cowichan,rst,rst,,81,,co
2022-05-07,cowichan,cowichan,rst,rst,,85,,co
2022-05-07,cowichan,cowichan,rst,rst,,86,,co
2022-05-07,cowichan,cowichan,rst,rst,,90,,co
2022-05-07,cowichan,cowichan,rst,rst,,90,,co
2022-05-07,cowichan,cowichan,rst,rst,,91,,co
2022-05-07,cowichan,cowichan,rst,rst,,92,,co
2022-05-07,cowichan,cowichan,rst,rst,,93,,co
2022-05-07,cowichan,cowichan,rst,rst,,93,,co
2022-05-07,cowichan,cowichan,rst,rst,,93,,co
2022-05-07,cowichan,cowichan,rst,rst,,94,,co
2022-05-07,cowichan,cowichan,rst,rst,,94,,co
2022-05-07,cowichan,cowichan,rst,rst,,95,,co
2022-05-07,cowichan,cowichan,rst,rst,,95,,co
2022-05-07,cowichan,cowichan,rst,rst,,95,,co
2022-05-07,cowichan,cowichan,rst,rst,,96,,co
2022-05-07,cowichan,cowichan,rst,rst,,96,,co
2022-05-07,cowichan,cowichan,rst,rst,,97,,co
2022-05-07,cowichan,cowichan,rst,rst,,97,,co
2022-05-07,cowichan,cowichan,rst,rst,,97,,co
2022-05-07,cowichan,cowichan,rst,rst,,97,,co
2022-05-07,cowichan,cowichan,rst,rst,,97,,co
2022-05-07,cowichan,cowichan,rst,rst,,98,,co
2022-05-07,cowichan,cowichan,rst,rst,,98,,co
2022-05-07,cowichan,cowichan,rst,rst,,98,,co
2022-05-07,cowichan,cowichan,rst,rst,,98,,co
2022-05-07,cowichan,cowichan,rst,rst,,98,,co
2022-05-07,cowichan,cowichan,rst,rst,,99,,co
2022-05-07,cowichan,cowichan,rst,rst,,99,,co
2022-05-07,cowichan,cowichan,rst,rst,,100,,co
2022-05-07,cowichan,cowichan,rst,rst,,100,,co
2022-05-07,cowichan,cowichan,rst,rst,,100,,co
2022-05-07,cowichan,cowichan,rst,rst,,100,,co
2022-05-07,cowichan,cowichan,rst,rst,,100,,co
2022-05-07,cowichan,cowichan,rst,rst,,101,,co
2022-05-07,cowichan,cowichan,rst,rst,,101,,co
2022-05-07,cowichan,cowichan,rst,rst,,102,,co
2022-05-07,cowichan,cowichan,rst,rst,,102,,co
2022-05-07,cowichan,cowichan,rst,rst,,102,,co
2022-05-07,cowichan,cowichan,rst,rst,,102,,co
2022-05-07,cowichan,cowichan,rst,rst,,102,,co
2022-05-07,cowichan,cowichan,rst,rst,,102,,co
2022-05-07,cowichan,cowichan,rst,rst,,103,,co
2022-05-07,cowichan,cowichan,rst,rst,,103,,co
2022-05-07,cowichan,cowichan,rst,rst,,103,,co
2022-05-07,cowichan,cowichan,rst,rst,,104,,co
2022-05-07,cowichan,cowichan,rst,rst,,104,,co
2022-05-07,cowichan,cowichan,rst,rst,,104,,co
2022-05-07,cowichan,cowichan,rst,rst,,105,,co
2022-05-07,cowichan,cowichan,rst,rst,,105,,co
2022-05-07,cowichan,cowichan,rst,rst,,105,,co
2022-05-07,cowichan,cowichan,rst,rst,,105,,co
